id,material,density_kg_m3,volume_fraction,category,C_MPa,S_MPa,T_MPa,notes
minecraft:soul_wall_torch,wood,3.0,1,wood,0.1745594335644447931274578066,0.1245452138353061164448715811,0.07453099410616743976228535564,Imported effective values; preserve until issue 1B retuning
minecraft:spawner,device,7870.0,1,device,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:sponge,organic,100.0,1,organic,1.000284394582773533651724510,0.3000853183748320600955173530,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:spore_blossom,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_button,wood,4.5,1,wood,0.3500995381039707367781035785,0.2500710986456933834129311275,0.1500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_door,wood,84.4,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_fence,wood,112.5,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_fence_gate,wood,112.5,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_hanging_sign,wood,13.5,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_leaves,plant,80.0,1,plant,0.1000284394582773533651724510,0.05001421972913867668258622550,0.05001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_log,wood_log,500.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_planks,wood,450.0,1,wood,35.00014710064626217257847819,25.00024516774377028763079699,15.00034323484127840268311579,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_pressure_plate,wood,24.8,1,wood,1.925057124084298477017975699,1.374900707063773033509527219,0.8247442900432475900010787381,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_sapling,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_shelf,wood,180.0,1,wood,14.00005884025850486903139128,9.999901932902491884947681203,5.999745025546478900863971129,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_sign,wood,22.5,1,wood,1.749517019544772533367329927,1.250355493228466917064655637,0.7502132959370801502387933824,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_slab,wood,225.0,1,wood,17.50007355032313108628923910,12.49963224838434456855380451,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_stairs,wood,337.5,1,wood,26.24961998999715605417226466,18.75042904355159800335389473,11.25025742613095880201233684,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_trapdoor,wood,84.4,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_wall_hanging_sign,wood,13.5,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_wall_sign,wood,18.0,1,wood,1.400398152415882947112414314,1.000284394582773533651724510,0.6001706367496641201910347059,Imported effective values; preserve until issue 1B retuning
minecraft:spruce_wood,wood_log,500.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:sticky_piston,utility,2600.0,1,utility,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:stone,stone,2600.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:stone_brick_slab,stone,1300.0,1,stone,25.00024516774377028763079699,2.499730315481852683606123310,1.250355493228466917064655637,Imported effective values; preserve until issue 1B retuning
minecraft:stone_brick_stairs,stone,1950.0,1,stone,37.49987741612811485618460150,3.750085808710319600670778947,1.875042904355159800335389473,Imported effective values; preserve until issue 1B retuning
minecraft:stone_brick_wall,stone,1300.0,1,stone,25.00024516774377028763079699,2.499730315481852683606123310,1.250355493228466917064655637,Imported effective values; preserve until issue 1B retuning
minecraft:stone_bricks,stone,2600.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:stone_button,stone,26.0,1,stone,0.5001421972913867668258622550,0.05001421972913867668258622550,0.02451677437702876307969913014,Imported effective values; preserve until issue 1B retuning
minecraft:stone_pressure_plate,stone,143.0,1,stone,2.749801414127546067019054437,0.2745878730227221464926302576,0.1372939365113610732463151288,Imported effective values; preserve until issue 1B retuning
minecraft:stone_slab,stone,1300.0,1,stone,25.00024516774377028763079699,2.499730315481852683606123310,1.250355493228466917064655637,Imported effective values; preserve until issue 1B retuning
minecraft:stone_stairs,stone,1950.0,1,stone,37.49987741612811485618460150,3.750085808710319600670778947,1.875042904355159800335389473,Imported effective values; preserve until issue 1B retuning
minecraft:stonecutter,utility,2600.0,1,utility,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:straw_bed,wood_utility,700.0,1,wood_utility,35.00014710064626217257847819,19.99980386580498376989536241,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_acacia_log,wood_log,800.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_acacia_wood,wood_log,800.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_bamboo_block,wood_log,700.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_birch_log,wood_log,650.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_birch_wood,wood_log,650.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_cherry_log,wood_log,610.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_cherry_wood,wood_log,610.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_crimson_hyphae,wood_log,550.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_crimson_stem,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_dark_oak_log,wood_log,900.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_dark_oak_wood,wood_log,900.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_jungle_log,wood_log,850.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_jungle_wood,wood_log,850.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_mangrove_log,wood_log,850.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_mangrove_wood,wood_log,850.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_oak_log,wood_log,750.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_oak_wood,wood_log,750.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_pale_oak_log,wood_log,700.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_pale_oak_wood,wood_log,700.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_poplar_log,wood_log,450.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_poplar_wood,wood_log,450.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_spruce_log,wood_log,500.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_spruce_wood,wood_log,500.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_warped_hyphae,wood_log,550.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:stripped_warped_stem,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:structure_block,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:structure_void,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:sugar_cane,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur,mineral,2070.0,1,mineral,9.999901932902491884947681203,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur_brick_slab,mineral,1035.0,1,mineral,5.000441301938786517735434584,0.2500710986456933834129311275,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur_brick_stairs,mineral,1552.5,1,mineral,7.500171617420639201341557894,0.3746163124809994998578027086,0.1500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur_brick_wall,mineral,1035.0,1,mineral,5.000441301938786517735434584,0.2500710986456933834129311275,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur_bricks,mineral,2070.0,1,mineral,9.999901932902491884947681203,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur_slab,mineral,1035.0,1,mineral,5.000441301938786517735434584,0.2500710986456933834129311275,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur_spike,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur_stairs,mineral,1552.5,1,mineral,7.500171617420639201341557894,0.3746163124809994998578027086,0.1500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:sulfur_wall,mineral,1035.0,1,mineral,5.000441301938786517735434584,0.2500710986456933834129311275,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:sunflower,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:suspicious_gravel,granular,1680.0,1,granular,0.5001421972913867668258622550,0.0009806709750811505231879652058,0,Imported effective values; preserve until issue 1B retuning
minecraft:suspicious_sand,granular,1600.0,1,granular,0.5001421972913867668258622550,0.0009806709750811505231879652058,0,Imported effective values; preserve until issue 1B retuning
minecraft:sweet_berry_bush,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:tall_dry_grass,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:tall_grass,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:tall_seagrass,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:target,utility,2600.0,1,utility,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:terracotta,ceramic,2000.0,1,ceramic,15.00034323484127840268311579,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:test_block,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:test_instance_block,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:tinted_glass,glass,2500.0,1,glass,50.00049033548754057526159398,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:tnt,device,1600.0,1,device,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:torch,wood,3.0,1,wood,0.1745594335644447931274578066,0.1245452138353061164448715811,0.07453099410616743976228535564,Imported effective values; preserve until issue 1B retuning
minecraft:torchflower,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:torchflower_crop,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:trapped_chest,wood_utility,595.0,1,wood_utility,29.74963470006178227143011248,16.99993135303174431946337684,10.19995881181904659167802611,Imported effective values; preserve until issue 1B retuning
minecraft:trial_spawner,device,7870.0,1,device,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:tripwire,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:tripwire_hook,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:tube_coral,coral,1500.0,1,coral,5.000441301938786517735434584,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:tube_coral_block,coral,1500.0,1,coral,5.000441301938786517735434584,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:tube_coral_fan,coral,15.0,1,coral,0.05001421972913867668258622550,0.004903354875405752615939826029,0.001961341950162301046375930412,Imported effective values; preserve until issue 1B retuning
minecraft:tube_coral_wall_fan,coral,15.0,1,coral,0.05001421972913867668258622550,0.004903354875405752615939826029,0.001961341950162301046375930412,Imported effective values; preserve until issue 1B retuning
minecraft:tuff,stone,1600.0,1,stone,19.99980386580498376989536241,1.999588118190465916780261055,1.000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:tuff_brick_slab,stone,800.0,1,stone,9.999901932902491884947681203,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:tuff_brick_stairs,stone,1200.0,1,stone,15.00034323484127840268311579,1.500426591874160300477586765,0.7502132959370801502387933824,Imported effective values; preserve until issue 1B retuning
minecraft:tuff_brick_wall,stone,800.0,1,stone,9.999901932902491884947681203,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:tuff_bricks,stone,1600.0,1,stone,19.99980386580498376989536241,1.999588118190465916780261055,1.000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:tuff_slab,stone,800.0,1,stone,9.999901932902491884947681203,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:tuff_stairs,stone,1200.0,1,stone,15.00034323484127840268311579,1.500426591874160300477586765,0.7502132959370801502387933824,Imported effective values; preserve until issue 1B retuning
minecraft:tuff_wall,stone,800.0,1,stone,9.999901932902491884947681203,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:turtle_egg,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:twisting_vines,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:twisting_vines_plant,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:vault,device,7870.0,1,device,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:verdant_froglight,organic,300.0,1,organic,1.000284394582773533651724510,0.3000853183748320600955173530,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:vine,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:void_air,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:wall_torch,wood,3.0,1,wood,0.1745594335644447931274578066,0.1245452138353061164448715811,0.07453099410616743976228535564,Imported effective values; preserve until issue 1B retuning
minecraft:warped_button,wood,5.0,1,wood,0.3500995381039707367781035785,0.2500710986456933834129311275,0.1500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:warped_door,wood,93.8,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:warped_fence,wood,125.0,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:warped_fence_gate,wood,125.0,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:warped_fungus,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:warped_hanging_sign,wood,15.0,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:warped_hyphae,wood_log,550.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:warped_nylium,stone,1900.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:warped_planks,wood,500.0,1,wood,35.00014710064626217257847819,25.00024516774377028763079699,15.00034323484127840268311579,Imported effective values; preserve until issue 1B retuning
minecraft:warped_pressure_plate,wood,27.5,1,wood,1.925057124084298477017975699,1.374900707063773033509527219,0.8247442900432475900010787381,Imported effective values; preserve until issue 1B retuning
minecraft:warped_roots,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:warped_shelf,wood,200.0,1,wood,14.00005884025850486903139128,9.999901932902491884947681203,5.999745025546478900863971129,Imported effective values; preserve until issue 1B retuning
minecraft:warped_sign,wood,25.0,1,wood,1.749517019544772533367329927,1.250355493228466917064655637,0.7502132959370801502387933824,Imported effective values; preserve until issue 1B retuning
minecraft:warped_slab,wood,250.0,1,wood,17.50007355032313108628923910,12.49963224838434456855380451,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:warped_stairs,wood,375.0,1,wood,26.24961998999715605417226466,18.75042904355159800335389473,11.25025742613095880201233684,Imported effective values; preserve until issue 1B retuning
minecraft:warped_stem,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:warped_trapdoor,wood,93.8,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:warped_wall_hanging_sign,wood,15.0,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:warped_wall_sign,wood,20.0,1,wood,1.400398152415882947112414314,1.000284394582773533651724510,0.6001706367496641201910347059,Imported effective values; preserve until issue 1B retuning
minecraft:warped_wart_block,organic,400.0,1,organic,1.000284394582773533651724510,0.3000853183748320600955173530,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:water,technical,0.0,1,ignored,0,0,0,Explicitly ignored by the simulator
minecraft:water_cauldron,utility,780.0,1,utility,8.999617538319718351295956694,0.9002559551244961802865520589,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_chiseled_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_bars,metal,716.8,1,metal,12.00047072206803895225113022,12.00047072206803895225113022,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_block,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_bulb,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_chain,metal,268.8,1,metal,4.500299104647399750909572329,4.500299104647399750909572329,4.500299104647399750909572329,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_chest,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_door,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_golem_statue,metal,5376.0,1,metal,90.00009806709750811505231880,90.00009806709750811505231880,90.00009806709750811505231880,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_grate,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_lantern,metal,448.0,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_copper_trapdoor,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_cut_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_cut_copper_slab,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_cut_copper_stairs,metal,6720.0,1,metal,112.4996322483843445685538045,112.4996322483843445685538045,112.4996322483843445685538045,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_chiseled_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_bars,metal,716.8,1,metal,12.00047072206803895225113022,12.00047072206803895225113022,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_bulb,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_chain,metal,268.8,1,metal,4.500299104647399750909572329,4.500299104647399750909572329,4.500299104647399750909572329,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_chest,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_door,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_golem_statue,metal,5376.0,1,metal,90.00009806709750811505231880,90.00009806709750811505231880,90.00009806709750811505231880,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_grate,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_lantern,metal,448.0,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_copper_trapdoor,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_cut_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_cut_copper_slab,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_cut_copper_stairs,metal,6720.0,1,metal,112.4996322483843445685538045,112.4996322483843445685538045,112.4996322483843445685538045,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_exposed_lightning_rod,metal,268.8,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_lightning_rod,metal,268.8,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_chiseled_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_bars,metal,716.8,1,metal,12.00047072206803895225113022,12.00047072206803895225113022,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_bulb,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_chain,metal,268.8,1,metal,4.500299104647399750909572329,4.500299104647399750909572329,4.500299104647399750909572329,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_chest,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_door,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_golem_statue,metal,5376.0,1,metal,90.00009806709750811505231880,90.00009806709750811505231880,90.00009806709750811505231880,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_grate,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_lantern,metal,448.0,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_copper_trapdoor,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_cut_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:waxed_oxidized_cut_copper_slab,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Imported effective values; preserve until issue 1B retuning
